permit_service_name,permit_service_type,document_name,document_type,source_url,source_title,section_path,source_document_id,chunk_id,evidence_text,condition_text
도로법 제61조 도로의 점용 허가,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제61조 도로의 점용 허가,도로법 제61조 도로의 점용 허가,law_도로법,evchunk_29510d8765fddd,"공작물ㆍ물건, 그 밖의 시설을 신설ㆍ개축ㆍ변경 또는 제거하거나 그 밖의 사유로 도로(도로구역을 포함한다. 이하 이 장에서 같다)를 점용하려는 자는 도로관리청의 허가를 받아야 한다.",
도로법 제62조 도로점용에 따른 안전관리 등,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제62조 도로점용에 따른 안전관리 등,도로법 제62조 도로점용에 따른 안전관리 등,law_도로법,evchunk_7934348204a2ce,도로법 제62조 도로점용에 따른 안전관리 등 62 도로점용에 따른 안전관리 등 제62조(,"도로운도점용허가를 받은 자는 안전요원을 배치하거나, 안전시설 또는 안전표지를 설치하는 등 보행자 안전사고를 방지하기 위한 대책을 마련하여야 한다."
도로법 제66조 점용료의 징수 등,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제66조 점용료의 징수 등,도로법 제66조 점용료의 징수 등,law_도로법,evchunk_af41a6453e2f37,도로관리청은 도로점용허가를 받아 도로를 점용하는 자로부터 점용료를 징수할 수 있다.,
도로법 제67조 점용료의 납부 방법,permit_service,신용카드등,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제67조 점용료의 납부 방법,도로법 제67조 점용료의 납부 방법,law_도로법,evchunk_2353291540bb23,"도로점용허가를 받은 자는 점용료를 대통령령으로 정하는 납부대행기관을 통하여 신용카드, 직불카드 등(이하 ""신용카드등""이라 한다)으로 낼 수 있다.",
도로법 제72조 변상금의 징수,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제72조 변상금의 징수,도로법 제72조 변상금의 징수,law_도로법,evchunk_d7096e393a96d1,도로법 제72조 변상금의 징수 72 변상금의 징수 제72조(,
도로법 제73조 원상회복,permit_service,원상회복 명령,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제73조 원상회복,도로법 제73조 원상회복,law_도로법,evchunk_d5634e99125185,도로관리청은 도로점용허가를 받지 아니하고 도로를 점용한 자에게 상당한 기간을 정하여 도로의 원상회복을 명할 수 있다.,
도로법 제73조 원상회복,permit_service,원상회복 의무 고지,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제73조 원상회복,도로법 제73조 원상회복,law_도로법,evchunk_d5634e99125185,원상회복하여야 한다.,
도로법 제74조 행정대집행의 적용 특례,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제74조 행정대집행의 적용 특례,도로법 제74조 행정대집행의 적용 특례,law_도로법,evchunk_774a06222a49f8,도로법 제74조 행정대집행의 적용 특례 74 행정대집행의 적용 특례 제74조(,식품위생법 제41조제2항에 따라 미리 교육을 받은 경우만 해당
도로법 제90조 부대공사의 비용,permit_service,교육이수증,document,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제90조 부대공사의 비용,도로법 제90조 부대공사의 비용,law_도로법,evchunk_5088dcdd2d442d,부대공사를 실시하기 위한 도로에 대한 도로점용허가(국가 또는 지방자치단체가 제107조에 따라 도로관리청과 협의하거나 도로관리청의 승인을 받고 도로점용을 하는 경우를 포함한다)에 특별한 조건이 있는 경우 외에는 그 부대공사가 필요하게 된 범위에서 이 법에 따라 도로에 관한 비용을 부담하여야 할 자가 그 전부 또는 일부를 부담한다.,
도로점용허가,permit_service,도로점용허가 신청서,document,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=15000000209&HighCtgCD=A09006,도로점용허가,도로점용허가 > 서비스 개요,gov24_road_occupation_permit,evchunk_bd7db50425da39,도로점용허가 신청서 ( 도로법 시행규칙 : 별지서식 24호 ),
도로점용허가,permit_service,도면(설계도면 및 주요지하매설물 관리자의 의견서/사후관리계획 등 서류),document,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=15000000209&HighCtgCD=A09006,도로점용허가,도로점용허가 > 민원인이 제출해야하는 서류,gov24_road_occupation_permit,evchunk_1dab80f546b5a0,"민원인이 제출해야하는 서류 설계도면(전자도면으로 한정합니다). 다만, 도로의 굴착을 수반하는 도로점용허가의 신청인 경우로서 ｢도로법 시행령｣ 제56조제1항에 따라 제출한 사업계획서대로 도로점용에 관한 사업을 할 수 있다는 같은 법 시행령 제56조제3항에 따른 통보를 받은 경우(｢도로법 시행령｣ 제56조제1항에 따라 사업계획서를 제출한 경우로 한정합니다)는 제외합니다.","민원인이 제출해야하는 서류 설계도면(전자도면으로 한정합니다). 다만, 도로의 굴착을 수반하는 도로점용허가의 신청인 경우로서 … 제외합니다."
도로점용허가,permit_service,위치도 및 평면도,document,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=15000000209&HighCtgCD=A09006,도로점용허가,도로점용허가 > 근거법령,gov24_road_occupation_permit,evchunk_5d22f8f03bf0a4,근거법령 도로법 ( 제61조 ) 도로법 시행령 ( 제54조 제1항 ) 도로법 시행규칙 ( 제26조 별지 제24호 ) 제도를 담당하는 기관 : 국토교통부 도로관리과 위 담당부서와 전화번호는 이 민원의 제도를 담당하고 있는 (중앙)행정기관입니다. 개별 민원에 대한 문의 사항은 접수·처리기관(관할처리기관)과 연락하시기 바랍니다.,도로 점용 위치와 면적을 확인할 수 있는 위치도 및 평면도를 준비한다.
독립창업과 가맹사업 창업,permit_service,계약서,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=1&cnpClsNo=1,독립창업과 가맹사업 창업,독립창업과 가맹사업 창업 > 가맹사업 창업을 하기로 결정했다면 다음 사항을 확인하세요. 관심업종에 대한 사전 조사 가맹점,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_f98efc99f1b53a,"가맹계약서의 확인 계약서상의 영업활동 조건, 영업지역 설정, 계약기간, 계약해지 사항 등 계약조문별 내용을 검토하고 표준가맹계약서와 비교합니다.",
독립창업과 가맹사업 창업,permit_service,교육이수증,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=1&cnpClsNo=1,독립창업과 가맹사업 창업,독립창업과 가맹사업 창업 > 독립창업과 가맹사업 창업,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_a201849f3da240,독립창업과 가맹사업 창업,
독립창업과 가맹사업 창업,permit_service,교육이수증,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=1&cnpClsNo=1,독립창업과 가맹사업 창업,독립창업과 가맹사업 창업 > 가맹사업 창업을 하기로 결정했다면 다음 사항을 확인하세요. 관심업종에 대한 사전 조사 가맹점,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_10720d3f7a337c,가맹본부가 가맹계약의 갱신을 거절할 수 있는 정당한 사유에 관한 사항 √ 가맹본부의 영업비밀에 관한 사항 √ 가맹계약 위반으로 인한 손해배상에 관한 사항,식품위생법 제41조제2항에 따라 미리 교육을 받은 경우만 해당
독립창업과 가맹사업 창업,permit_service,정보공개서,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=1&cnpClsNo=1,독립창업과 가맹사업 창업,독립창업과 가맹사업 창업 > 가맹사업 창업을 하기로 결정했다면 다음 사항을 확인하세요. 관심업종에 대한 사전 조사 가맹점,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_8fa5d2cdb27fd6,"특히 정보공개서, 홍보자료, 예상수익·마진율·비용자료 등은 꼭 서면으로 수령하시기 바랍니다.",가맹본부는 정보공개서를 제공할 경우에는 ... 서면으로 수령하시기 바랍니다
독립창업과 가맹사업 창업,permit_service,정보공개서,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=1&cnpClsNo=1,독립창업과 가맹사업 창업,독립창업과 가맹사업 창업 > 가맹사업 창업을 하기로 결정했다면 다음 사항을 확인하세요. 관심업종에 대한 사전 조사 가맹점,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_10720d3f7a337c,가맹본부는 가맹희망자가 가맹계약의 내용을 미리 이해할 수 있도록 가맹계약서를 가맹희망자에게 제공한 날부터 14일(가맹희망자가 가맹계약서의 내용에 대하여 변호사 또는 「가맹사업거래의 공정화에 관한 법률」 제27조 에 따른 가맹거래사의 자문을 받은 경우에는 7일로 함)이 지나지 않은 경우에는 다음의 어느 하나에 해당하는 행위를해서는 안됩니다,가맹계약의 체결과정을 보려면 정보공개서를 제공해야 함
독립창업과 가맹사업 창업,permit_service,정보공개서,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=1&cnpClsNo=1,독립창업과 가맹사업 창업,독립창업과 가맹사업 창업 > 가맹사업 창업을 하기로 결정했다면 다음 사항을 확인하세요. 관심업종에 대한 사전 조사 가맹점,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_c7bf14cf3c2a14,정보공개서등을 제공한 날부터 14일(가맹희망자가 정보공개서에 대하여 변호사 또는 가맹거래사의 자문을 받은 경우에는 7일로 함)이 지나지 않은 경우에는 가맹희망자와 가맹계약을 체결할 수 없습니다,정보공개서 등을 제공한 날부터 14일(가맹희망자가 정보공개서에 대하여 변호사 또는 가맹거래사의 자문을 받은 경우에는 7일로 함)이 지나지 않은 경우에는 가맹희망자와 가맹계약을 체결할 수 없습니다
독립창업과 가맹사업 창업,permit_service,정보공개서,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=1&cnpClsNo=1,독립창업과 가맹사업 창업,독립창업과 가맹사업 창업 > 가맹사업 창업을 하기로 결정했다면 다음 사항을 확인하세요. 관심업종에 대한 사전 조사 가맹점,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_1_cnpClsNo_1,evchunk_f98efc99f1b53a,"※ “정보공개서”란 가맹본부의 사업현황, 임원의 경력, 가맹점사업자의 부담, 영업활동의 조건, 가맹점사업자에 대한 교육·훈련, 가맹계약의 해제·해지 및 갱신 등과 같은 가맹사업에 관한 사항을 수록한 문서를 말합니다(",정보공개서에 포함되는 항목에 관한 내용
매장운영 시 유의사항,permit_service,감염병 및 피부병 등 질병 위험 고지 및 근무중단 규정,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=2,매장운영 시 유의사항,매장운영 시 유의사항 > 커피전문점 영업자 및 종업원은 건강진단을 받아야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_a266bbe2f60787,"영업의 제한 등 건강진단을 받은 결과 타인에게 위해를 끼칠 우려가 있는 다음의 질병이 있다고 인정된 자는 그 영업에 종사하지 못합니다( 「식품위생법」 제40조 제2항, 제4항 및 「식품위생법 시행규칙」 제50조 ). 「감염병의 예방 및 관리에 관한 법률」 제2조 제3호에 따른 결핵(비감염성인 경우는 제외) 「감염병의 예방 및 관리에 관한 법률 시행규칙」 제33조 제1항 각 호의 어느 하나에 해당하는 감염병 피부병 또는 그 밖의 고름형성(화농성) 질환 후천성면역결핍증( 「감염병의 예방 및 관리에 관한 법률」 제19조 에 따라 성병에 관한 건강진단을 받아야 하는 영업에 종사하는 사람만 해당) 영업자는 건강진단을 받지 않은 자나 건강진단 결…",영업의 제한 등 건강진단을 받은 결과 타인에게 위해를 끼칠 우려가 있는 다음의 질병이 있다고 인정된 자는 그 영업에 종사하지 못합니다
매장운영 시 유의사항,permit_service,건강진단,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=2,매장운영 시 유의사항,매장운영 시 유의사항 > 매장운영 시 유의사항,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_62a49a3590238f,커피전문점 영업자 및 그 종업원은 공중위생을 위하여 건강진단을 받아야 합니다.,커피전문점 영업자 및 그 종업원은 공중위생을 위하여 건강진단을 받아야 합니다.
매장운영 시 유의사항,permit_service,건강진단 대상자 및 실시시기 고지,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=2,매장운영 시 유의사항,매장운영 시 유의사항 > 커피전문점 영업자 및 종업원은 건강진단을 받아야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_a266bbe2f60787,"건강진단 대상자 및 실시시기 식품 또는 식품첨가물(화학적 합성품 또는 기구 등의 살균·소독제는 제외)을 채취·제조·가공·조리·저장·운반 또는 판매하는데 직접 종사하는 영업자 및 종업원(다만, 완전 포장된 식품 또는 식품첨가물을 운반하거나 판매하는 일에 종사하는 사람은 제외)은 건강진단을 받아야 합니다. 다만, 다른 법령에 따라 같은 내용의 건강진단을 받는 경우에는 「식품위생법」 에 따른 건강진단을 받은 것으로 봅니다( 「식품위생법」 제40조 제1항 및 「식품위생법 시행규칙」 제49조 제1항). ※ 이를 위반하여 건강진단을 받지 않은 영업자는 20만원, 종업원은 10만원의 과태료가 부과됩니다( 「식품위생법」 제101조 제3항제1호, 「식…",건강진단 대상자 및 실시시기 ... 건강진단을 받아야 하는 영업자 및 그 종업원은 영업 시작 전 또는 영업에 종사하기 전에 미리 건강진단을 받아야 합니다
매장운영 시 유의사항,permit_service,건강진단 의무,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=2,매장운영 시 유의사항,매장운영 시 유의사항 > 커피전문점 영업자 및 종업원은 건강진단을 받아야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_a266bbe2f60787,인쇄체크 커피전문점 영업자 및 종업원은 건강진단을 받아야 합니다.,인쇄체크 커피전문점 영업자 및 종업원은 건강진단을 받아야 합니다.
매장운영 시 유의사항,permit_service,교육교재,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=2,매장운영 시 유의사항,매장운영 시 유의사항 > 커피전문점 영업자는 식품위생교육을 매년 받아야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_4b91e9d63094ca,교육교재 식품위생교육기관은 교육교재를 제작하여 교육대상자에게 제공해야 합니다(,
매장운영 시 유의사항,permit_service,교육이수증,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=2,매장운영 시 유의사항,매장운영 시 유의사항 > 커피전문점 영업자는 식품위생교육을 매년 받아야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_311e02d206bb2e,"밖의 경우: 정보통신매체를 이용한 원격교육의 방법 식품위생교육기관 등 식품위생교육 및 위생관리책임자에 대한 교육을 실시하는 기관은 「 식품 등 영업자 등에 대한 위생교육기관 지정 」에 따른 식품위생교육전문기관, 동업자조합 또는 한국식품산업협회로 합니다( 「식품위생법 시행규칙」 제51조 제1항).",
매장운영 시 유의사항,permit_service,교육이수증,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=2,매장운영 시 유의사항,매장운영 시 유의사항 > 커피전문점 영업자는 식품위생교육을 매년 받아야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_929470f151b09e,인쇄체크 커피전문점 영업자는 식품위생교육을 매년 받아야 합니다.,식품위생교육을 매년 받아야 합니다
매장운영 시 유의사항,permit_service,교육이수증,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=2,매장운영 시 유의사항,매장운영 시 유의사항 > 매장운영 시 유의사항,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_62a49a3590238f,커피전문점을 하려는 자는 미리 식품위생에 관한 교육을 받아야 합니다.,커피전문점을 하려는 자는 미리 식품위생에 관한 교육을 받아야 합니다.
매장운영 시 유의사항,permit_service,교육이수증,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=2,매장운영 시 유의사항,매장운영 시 유의사항 > 그 밖에 「식품위생법」 에 따른 준수사항을 이행해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_70ddc2cefe4d45,그 밖에 「식품위생법」 에 따른 준수사항을 이행해야 합니다.,식품위생법 제41조제2항에 따라 미리 교육을 받은 경우만 해당
매장운영 시 유의사항,permit_service,식품위생교육규정,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=1&cnpClsNo=2,매장운영 시 유의사항,매장운영 시 유의사항 > 커피전문점 영업자는 식품위생교육을 매년 받아야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_929470f151b09e,"부득이한 사유로 미리 식품위생교육을 받을 수 없는 경우에는 영업을 시작한 뒤에 「 식품관련 영업자등에 대한 식품위생교육규정 」(식품의약품안전처예규 제177호, 2022. 4. 5. 발령∙시행)에 따라 식품위생교육을 받을 수 있습니다",부득이한 사유로 영업 시작 후에 식품위생교육을 받을 수 있습니다
모범업소 지정,permit_service,모범업소 지정 신청서(「모범업소 지정 및 운영관리 규정」 별지 제1호서식),document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=1&cciNo=3&cnpClsNo=1,모범업소 지정,모범업소 지정 > 모범업소 지정 절차 지정 신청 모범음식점으로 지정을 받고자 하는 업소의 영업자는 모범음식점,easylaw_840_body_ov_csmSeq_840_ccfNo_1_cciNo_3_cnpClsNo_1,evchunk_8d53c6c2ff60e8,"인쇄체크 모범업소 지정 절차 지정 신청 모범음식점으로 지정을 받고자 하는 업소의 영업자는 모범음식점 지정신청서(「모범업소 지정 및 운영관리 규정」 별지 제1호서식)를 작성하여 해당 특별자치시장·특별자치도지사 또는 시장·군수·구청장(이하 ""시장·군수·구청장""이라 함)에게 제출해야 합니다(「모범업소 지정 및 운영관리 규정」 제11조제1항).",모범음식점으로 지정을 받고자 하는 업소의 영업자는 모범음식점 지정신청서(「모범업소 지정 및 운영관리 규정」 별지 제1호서식)를 작성하여 제출해야 합니다
모범업소 지정,permit_service,모범업소 표지판,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=1&cciNo=3&cnpClsNo=1,모범업소 지정,모범업소 지정 > 표지판 및 지정증의 관리 모범업소 표지판 부착 모범업소로 지정을 받은 업소는 시장·군수·구청장이,easylaw_840_body_ov_csmSeq_840_ccfNo_1_cciNo_3_cnpClsNo_1,evchunk_00ec19bb663866,시장·군수·구청장이 교부한 모범업소 표지판을 업소에 부착해야 합니다,모범업소 표지판의 관리 규정에 따라 표지판을 부착해야 함
모범업소 지정,permit_service,없음,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=1&cciNo=3&cnpClsNo=1,모범업소 지정,모범업소 지정 > 모범업소 지정,easylaw_840_body_ov_csmSeq_840_ccfNo_1_cciNo_3_cnpClsNo_1,evchunk_4ebb9dff931a01,"모범업소로 지정을 받으려는 경우에는 관할 시·군·구청에 지정신청을 해야 하고, 모범업소로 지정을 받은 업소는 모범업소 표지판을 업소에 부착해야 합니다.",
모범업소 지정,permit_service,영업신고증,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=1&cciNo=3&cnpClsNo=1,모범업소 지정,모범업소 지정 > 모범업소의 지정 지정 대상 '모범업소 지정기준'에 따라 위생관리 상태 등이 우수한 일반음식점은,easylaw_840_body_ov_csmSeq_840_ccfNo_1_cciNo_3_cnpClsNo_1,evchunk_28be1e538d6c8e,대상 업소 모범음식점으로 지정될 수 있는 업소는 일반음식점으로 영업신고를 하고 영업신고증을 교부받은 업소로 합니다,일반음식점으로 영업신고를 하고 영업신고증을 교부받은 업소로 합니다
모범업소에 대한 지원,permit_service,교육이수증,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=1&cciNo=3&cnpClsNo=2,모범업소에 대한 지원,모범업소에 대한 지원 > 모범업소에 대한 지원 검사 등의 면제 모범업소로 지정된 일반음식점의 영업자 또는 운영자는,easylaw_840_body_ov_csmSeq_840_ccfNo_1_cciNo_3_cnpClsNo_2,evchunk_a5d9776ef8323a,인쇄체크 모범업소에 대한 지원 검사 등의 면제 모범업소로 지정된 일반음식점의 영업자 또는 운영자는 다음에 해당하는 경우를 제외하고는 관계 공무원으로 하여금 모범업소로 지정된 날부터 2년 동안은 출입·검사를 받지 않을 수 있습니다(,식품위생법 제41조제2항에 따라 미리 교육을 받은 경우만 해당
부가가치세 납부,permit_service,부가가치세법 제6조,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 영업소득에 대한 부가가치세를 납부해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_1859f818056720,"과세신고 및 납부 부가가치세는 각 사업장의 소재지에서 납부하되, 사업장을 두지 않은 경우에는 사업자의 주소 또는 거소의 소재지에서 납부하면 됩니다( 「부가가치세법」 제6조 제1항 및 제3항).",
부가가치세 납부 의무,permit_service,부가가치세법 제3조 제1항,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 영업소득에 대한 부가가치세를 납부해야 합니다.,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_1859f818056720,"과세대상 다음 중 어느 하나에 해당하는 자로서 개인, 법인(국가·지방자치단체와 지방자치단체조함 포함), 법인격이 없는 사단·재단 또는 그 밖의 단체는 부가가치세를 납부할 의무가 있습니다( 「부가가치세법」 제3조 제1항).",
부가가치세의 납부,permit_service,교육이수증,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=1,부가가치세의 납부,"부가가치세의 납부 > 부가가치세 납세 의무자 사업자로서 개인, 법인(국가·지방자치단체와 지방자치단체조합을 포함), 법인격이 없는 사단·재단 또는",easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_525c0a69d81d7c,"부가가치세 납세 의무자 사업자로서 개인, 법인(국가·지방자치단체와 지방자치단체조합을 포함), 법인격이 없는 사단·재단 또는 그 밖의 단체는 부가가치세를 납부할 의무가 있습니다( 「부가가치세법」 제3조 제1항).",식품위생법 제41조제2항에 따라 미리 교육을 받은 경우만 해당
부가가치세의 납부,permit_service,교육이수증,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=1,부가가치세의 납부,부가가치세의 납부 > 간이과세자의 부가가치세 신고 및 납부 납부세액 간이과세자의 부가가치세 납부세액은 [(과세표준 X 부가가치율,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_18de4668efec8b,"간이과세자의 부가가치세 납부세액은 [(과세표준 X 부가가치율 15% X 10%) – 공제세액]의 금액으로 합니다( 「부가가치세법」 제63조 제2항, 제3항 및 「부가가치세법 시행령」 제111조 제2항). 신고 및 납부 간이과세자는 과세기간의 과세표준과 납부세액을 그 과세기간이 끝난 후 25일(폐업하는 경우 폐업일이 속한 달의 다음 달 25일) 이내에 납세지 관할 세무서장에게 확정신고를 하고 납세지 관할 세무서장 또는 한국은행 등에 납부해야 합니다( 「부가가치세법」 제67조 제1항).",
부가가치세의 납부,permit_service,교육이수증,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=1,부가가치세의 납부,부가가치세의 납부 > 부가가치세의 납부,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_bcf8d0a32e4473,본문 관련법령 부가가치세의 납부 음식점을 운영하는 사업자는 음식물을 소비한 최종소비자가 부담한 부가가치세를 직접 세무서에 납부할 의무가 있습니다.,식품위생법 제41조제2항에 따라 미리 교육을 받은 경우만 해당
사업자 유형의 결정,permit_service,간이과세 적용신고서,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=6&cciNo=1&cnpClsNo=1,사업자 유형의 결정,사업자 유형의 결정 > 과세유형의 결정 간이과세의 신고 신규로 음식점을 시작하는 개인사업자는 사업을 시작한 날이 속하는,easylaw_839_body_ov_csmSeq_839_ccfNo_6_cciNo_1_cnpClsNo_1,evchunk_d24c8b54e12c62,"인쇄체크 과세유형의 결정 간이과세의 신고 신규로 음식점을 시작하는 개인사업자는 사업을 시작한 날이 속하는 연도의 공급대가의 합계액이 1억4백만원에 미달될 것으로 예상되면 사업자등록을 신청할 때, 납세지 관할 세무서장에게 간이과세의 적용여부를 함께 신고해야 합니다",신규로 음식점을 시작하는 개인사업자는 사업자를 시작한 날이 속하는 연도의 공급대가의 합계액이 1억4백만원에 미달될 것으로 예상될 때
사업자 유형의 결정,permit_service,간이과세적용신고서,document,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=6&cciNo=1&cnpClsNo=1,사업자 유형의 결정,사업자 유형의 결정 > 과세유형의 결정 간이과세의 신고 신규로 음식점을 시작하는 개인사업자는 사업을 시작한 날이 속하는,easylaw_839_body_ov_csmSeq_839_ccfNo_6_cciNo_1_cnpClsNo_1,evchunk_d24c8b54e12c62,사업자등록신청서와 함께 다음의 사항을 적은 간이과세적용신고서( 「부가가치세법 시행규칙」 별지 제43호서식 )를 관할 세무서장에게 제출(국세정보통신망에 의한 제출을 포함)해야 합니다,사업자등록신청서와 함께 간이과세적용신고서를 관할 세무서장에게 제출하는 경우
