node_id,node_type,name,normalized_name,source_document_id,chunk_id,source_type,source_url,title,section_path,claim_count
n_baba56f008810e1c,document,사업자등록,사업자등록,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_661e84a1ecdb0f,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 영업신고 및 사업자등록,1
n_1c1d25968e96ab03,document,사업자등록 신청서,사업자등록 신청서,easylaw_839_body_ov_csmSeq_839_ccfNo_6_cciNo_1_cnpClsNo_2,evchunk_ed4686015033ae,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=6&cciNo=1&cnpClsNo=2,사업자등록 신청,사업자등록 신청 > 사업자등록 사업자등록 신청 사업자는 사업장마다 사업 개시일부터 20일 이내에 사업장 관할 세무서장에게,1
n_9668a129afd04700,document,사업자등록 여부 관련 서류,사업자등록 여부 관련 서류,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_2,evchunk_873cd7bbfc4600,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=2,4대 보험,4대 보험 > 자영업자 본인을 위한 고용보험에 가입할 수 있습니다.,1
n_69183f880de5efa0,document,사업자등록신청,사업자등록신청,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_729c0c09b97ed5,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 영업신고 후 관할세무서에 사업자등록을 해야 합니다.,1
n_6c51e706c67189d4,document,사업자등록신청서,사업자등록신청서,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_f9f0a5cdf161fb,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 영업신고 후 관할세무서에 사업자등록을 해야 합니다.,1
n_4c4106ab5cb475b9,document,"사업자등록신청서 사본, 사업신고서 사본 또는 사업계획서","사업자등록신청서 사본, 사업신고서 사본 또는 사업계획서",easylaw_839_body_ov_csmSeq_839_ccfNo_6_cciNo_1_cnpClsNo_2,evchunk_e5ed0a886b729e,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=6&cciNo=1&cnpClsNo=2,사업자등록 신청,사업자등록 신청 > 사업자등록 사업자등록 신청 사업자는 사업장마다 사업 개시일부터 20일 이내에 사업장 관할 세무서장에게,1
n_fd83d1bdc4e2bf05,document,사업자등록일로부터 6개월 이내에 가입,사업자등록일로부터 6개월 이내에 가입,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_2,evchunk_873cd7bbfc4600,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=2,4대 보험,4대 보험 > 자영업자 본인을 위한 고용보험에 가입할 수 있습니다.,1
n_a6f1daa30743e0c8,document,사업자등록정정신고서,사업자등록정정신고서,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_1_cnpClsNo_2,evchunk_2bcffa84d3cfb3,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=1&cnpClsNo=2,사업자등록 사항의 변경 및 말소 등,사업자등록 사항의 변경 및 말소 등 > 사업자등록의 변경 변경신고 사업자등록을 한 사업자는 다음의 어느 하나에 해당하는 경우에는 지체,2
n_69fcd296079e6801,document,사업자등록증,사업자등록증,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_9c039039c954f7,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 커피전문점은 휴게음식점으로서 영업신고를 해야 합니다.,14
n_f71abad6b7bda4ec,document,사업자등록증 사본,사업자등록증 사본,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_2,evchunk_a4556fbc2da1ed,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=2,4대 보험,4대 보험 > 한 명의 근로자라도 고용한 경우에는 4대 보험에 의무적으로 가입해야 합니다.,3
n_6a8abcaaddff9c94,document,사업자등록증명,사업자등록증명,gov24_ecommerce_report,evchunk_33d08ce1bcf02b,gov24,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=11300000006&HighCtg=,통신판매업신고,통신판매업신고 > 민원인이 제출하지 않아도 되는 서류,1
n_c980b51d18df4636,document,사업장 가입 관련 서류,사업장 가입 관련 서류,easylaw_840_body_ov_csmSeq_840_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_54877f253c3ab3,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=4&cciNo=1&cnpClsNo=2,4대보험 가입,4대보험 가입 > 산업재해보상보험의 가입 가입 대상 「산업재해보상보험법」 은 근로자를 사용하는 모든 사업 또는 사업장에,1
n_53b91d730ad7ebf8,document,사업장 현황신고,사업장 현황신고,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_dfd297c4e6b92a,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 매년 사업장 현황신고를 해야 합니다.,1
n_0b49c12c101205c9,document,사업장적용신고서,사업장적용신고서,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_2_cnpClsNo_2,evchunk_a4556fbc2da1ed,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=2&cnpClsNo=2,4대 보험,4대 보험 > 한 명의 근로자라도 고용한 경우에는 4대 보험에 의무적으로 가입해야 합니다.,1
n_78577f4cb2f5ba08,document,사업장현황신고,사업장현황신고,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_710b8f57d8b9aa,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 세금의 납부,1
n_f49aa557130e2d1f,document,"사진(최근 6개월 이내에 모자를 쓰지 않고 정면 상반신을 찍은 가로 3센티미터, 세로 4센티미터의 사진을 말하며, 전자적 파일 형태의 사진을 포함한다. 이하 제81조제1항에서 같다) 1장","사진(최근 6개월 이내에 모자를 쓰지 않고 정면 상반신을 찍은 가로 3센티미터, 세로 4센티미터의 사진을 말하며, 전자적 파일 형태의 사진을 포함한다. 이하 제81조제1항에서 같다) 1장",law_식품위생법_시행규칙,evchunk_0132956c1d2dbc,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제80조 조리사의 면허신청 등,식품위생법 시행규칙 제80조 조리사의 면허신청 등,1
n_f8e3f29347aced1c,document,산지전용허가,산지전용허가,law_도로법,evchunk_84cf3f841e1b40,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제29조 다른 법률에 따른 인ㆍ허가등의 의제,도로법 제29조 다른 법률에 따른 인ㆍ허가등의 의제,1
n_41afe8517093e16a,document,상가건물 임대차계약서,상가건물 임대차계약서,easylaw_839_body_ov_csmSeq_839_ccfNo_6_cciNo_1_cnpClsNo_3,evchunk_a5b64f95681106,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=6&cciNo=1&cnpClsNo=3,확정일자 신청,확정일자 신청 > 확정일자 신청 절차 확정일자 신청 상가건물 임대차 계약증서 원본을 소지한 임차인은 「상가건물,2
n_7580a3bdf413d58f,document,상권분석 정보 제공,상권분석 정보 제공,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_2_cnpClsNo_1,evchunk_0e75f789a41c77,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=2&cnpClsNo=1,상권 및 입지분석,상권 및 입지분석 > 매장성공의 절대적인 요인은 상권 및 입지선정에 있습니다.,1
n_70db50fb402328b0,document,상담일지,상담일지,gangnam_food_report_page,evchunk_manual_atomic_9725bd0ee77aa316,local_official_page,https://health.gangnam.go.kr/web/hygiene/report/food/sub01.do,강남구 식품접객업 영업신고 안내,강남구 식품접객업 영업신고 안내 > 구비서류 > 상담일지,1
n_f7b65f6b7dccec3f,document,상속 신고 관련 문서,상속 신고 관련 문서,law_주류_면허_등에_관한_법률_시행령,evchunk_5c26d96a015024,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제11조 주류 등의 제조 또는 판매업 상속의 신고,주류 면허 등에 관한 법률 시행령 제11조 주류 등의 제조 또는 판매업 상속의 신고,1
n_c8a54fccc23d6aeb,document,상속의 경우: 상속인임을 증명하는 서류,상속의 경우: 상속인임을 증명하는 서류,law_식품위생법_시행규칙,evchunk_d75c868965ed8f,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제48조 영업자 지위승계 신고,식품위생법 시행규칙 제48조 영업자 지위승계 신고,1
n_28faf742d14ae158,document,상속인 임을 증명하는 서류,상속인 임을 증명하는 서류,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_2,evchunk_fd0b4ccbb0ee82,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=2,영업승계 신고,영업승계 신고 > 다른 사람으로부터 가게를 인수한 경우에는 영업자 지위승계 신고를 해야 합니다.,1
n_64553e3ceecad034,document,상표견본 1통,상표견본 1통,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_3,evchunk_fae58fcce84e26,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=3&cnpClsNo=3,상호 및 광고물,상호 및 광고물 > 상호에 대한 상표등록을 하면 권리를 보호 받을 수 있습니다.,1
n_550abc0c97ea0fde,document,상표에 대한 설명서 1통,상표에 대한 설명서 1통,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_3,evchunk_fae58fcce84e26,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=3&cnpClsNo=3,상호 및 광고물,상호 및 광고물 > 상호에 대한 상표등록을 하면 권리를 보호 받을 수 있습니다.,1
n_231f340dfedd7934,document,상호등록출원서,상호등록출원서,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_3,evchunk_a9a03dffb6ca92,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=3&cnpClsNo=3,상호 및 광고물,상호 및 광고물 > 상호에 대한 상표등록을 하면 권리를 보호 받을 수 있습니다.,1
n_371b7f04161a3fbe,document,상호신설등기 신청서,상호신설등기 신청서,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_db5e1fbfa06293,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=2&cnpClsNo=1,상호 선정,상호 선정 > 상호의 보호 상호의 등기 등기는 당사자의 신청에 따라 영업소(회사의 경우 본점을 말함),1
n_5a6a300b3adb74ba,document,설계도면,설계도면,law_도로법_시행규칙,evchunk_3cda91b956eed6,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=284537&type=JSON,도로법 시행규칙 제30조 점용공사완료 및 원상회복의 확인신청,도로법 시행규칙 제30조 점용공사완료 및 원상회복의 확인신청,2
n_ff4f068fd6a8dcac,document,설계도면(전자도면),설계도면(전자도면),law_도로법_시행령,evchunk_c369556debb0ab,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,1
n_4a0b08755dc224aa,document,설계도서,설계도서,law_도로법_시행령,evchunk_7d20c049351f34,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제89조 타공작물의 관리자 등에 대한 비용 부담의 명령,도로법 시행령 제89조 타공작물의 관리자 등에 대한 비용 부담의 명령,3
n_10faad2e97030fc4,document,설계도서 또는 설명서,설계도서 또는 설명서,songpa_outdoor_ad_page,evchunk_manual_atomic_6c92ef5d46040b29,local_official_page,https://www.songpa.go.kr/www/contents.do?key=6083,송파구 옥외광고물 표시 허가·신고 안내,송파구 옥외광고물 표시 허가·신고 안내 > 구비서류 > 설계도서 또는 설명서,1
n_3756820dd6c8cbcb,document,설치신고 시 제출한 설계도서와 달라진 내용이 있는 경우에만 제출,설치신고 시 제출한 설계도서와 달라진 내용이 있는 경우에만 제출,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_1_cnpClsNo_2,evchunk_f73bd1961a7b70,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=1&cnpClsNo=2,영업에 필요한 기반시설 설치,영업에 필요한 기반시설 설치 > 소방시설 등의 안전시설의 설치 안전시설 등의 설치 다중이용업주 및 다중이용업을 하려는 자는,1
n_445e746d2a546e31,document,설치장소의 주변 원색사진,설치장소의 주변 원색사진,gov24_outdoor_ad_permit_report,evchunk_manual_atomic_0b20763bb89d976f,gov24,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000152&HighCtgCD=A09006,옥외광고물 등의 표시허가(신고),옥외광고물 등의 표시허가(신고) > 민원인이 제출해야하는 서류 > 설치장소의 주변 원색사진,1
n_67491a41871a5cad,document,세금계산서 발급의무 위반,세금계산서 발급의무 위반,law_주류_면허_등에_관한_법률,evchunk_f68a1b227f309f,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소,주류 면허 등에 관한 법률 제14조 주류 판매업면허의 취소,1
n_b999b7da69406858,document,세무서 신고서류,세무서 신고서류,easylaw_840_body_ov_csmSeq_840_ccfNo_6_cciNo_1_cnpClsNo_2,evchunk_f04981661b598a,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=6&cciNo=1&cnpClsNo=2,사업자등록 사항의 변경 및 말소 등,사업자등록 사항의 변경 및 말소 등 > 사업자등록 사항의 변경 및 말소 등,1
n_e0288633f791ed0e,document,세무신고,세무신고,easylaw_706_body_ov_csmSeq_706_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_78a4a70b907e0f,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=5&cciNo=1&cnpClsNo=1,폐업 신고,폐업 신고 > 폐업 신고,1
n_8da2d9efd26bc0b2,document,소득공제 관련 서류,소득공제 관련 서류,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_60aa7b26805579,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 공제부금은 종합소득금액에서 공제됩니다.,1
n_c71756600ca8712f,document,소득세 및 부가가치세 납부 의무,소득세 및 부가가치세 납부 의무,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_710b8f57d8b9aa,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 세금의 납부,1
n_e872e1b04be1ce9c,document,소매인지정신청서 ( 담배사업법 시행규칙 : 별지서식 12호 ) 신청서식간편이름: ( ),소매인지정신청서 ( 담배사업법 시행규칙 : 별지서식 12호 ) 신청서식간편이름: ( ),gov24_tobacco_retailer_designation,evchunk_atomic_e6e1166cd96a524f,gov24,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=11900000008&HighCtgCD=A09006,담배소매인 지정신청,담배소매인 지정신청 > 서비스 개요 > 소매인지정신청서 ( 담배사업법 시행규칙 : 별지서식 12호 ) 신청서식간편이름: ( ),1
n_38685a5477fccb6e,document,소방방화시설완비증명서,소방방화시설완비증명서,mapo_food_report_page,evchunk_manual_atomic_fcc5c57b4378bfb2,local_official_page,https://www.mapo.go.kr/site/health/content/health05050201,마포구 식품접객업 영업신고 안내,마포구 식품접객업 영업신고 안내 > 구비서류 > 소방방화시설완비증명서,1
n_910a9fbf791d35ba,document,소방시설 설치,소방시설 설치,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_38c09246d2f407,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,소방안전 등에 관한 관리,소방안전 등에 관한 관리 > 소방안전 등에 관한 관리,1
n_8a3be2b11885726d,document,소방시설등 완비증명서,소방시설등 완비증명서,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_9c039039c954f7,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 커피전문점은 휴게음식점으로서 영업신고를 해야 합니다.,1
n_453795fc1355fb68,document,소방완비증명서,소방완비증명서,gangnam_food_report_page,evchunk_manual_atomic_a5313d839befb25e,local_official_page,https://health.gangnam.go.kr/web/hygiene/report/food/sub01.do,강남구 식품접객업 영업신고 안내,강남구 식품접객업 영업신고 안내 > 구비서류 > 소방완비증명서,1
n_a92da01c133855a7,document,소상공인 지원 콘텐츠의 자금지원,소상공인 지원 콘텐츠의 자금지원,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_3_cnpClsNo_1,evchunk_8b02154e86581b,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=3&cnpClsNo=1,자금지원,자금지원 > 커피전문점 창업 시 부족한 자금은 창업자금지원 제도를 활용하세요. 창업자금지원제도 소상공인시장진흥공단은 일정한 요건을,1
n_1933fe54cd4d5381,document,소상공인정책자금 대리대출 안내자료,소상공인정책자금 대리대출 안내자료,easylaw_706_body_ov_csmSeq_706_ccfNo_2_cciNo_3_cnpClsNo_1,evchunk_05d569ee7e0d60,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=2&cciNo=3&cnpClsNo=1,자금지원,자금지원 > 커피전문점 운영 중 부족한 자금은 소상공인정책자금을 활용하세요. 지원대상 다음의 사항을 모두 만족하는,1
n_68e260fa18c718e3,document,소유자 또는 관리자의 사용승락 증명서류,소유자 또는 관리자의 사용승락 증명서류,gov24_outdoor_ad_permit_report,evchunk_manual_atomic_d94c45a0b379890a,gov24,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000152&HighCtgCD=A09006,옥외광고물 등의 표시허가(신고),옥외광고물 등의 표시허가(신고) > 민원인이 제출해야하는 서류 > 소유자 또는 관리자의 사용승락 증명서류,1
n_3434ac41431210bf,document,손님용 자막용 영상장치/반주장치 설치 관련 문서,손님용 자막용 영상장치/반주장치 설치 관련 문서,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_3_cnpClsNo_2,evchunk_efd356f2d97684,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=3&cnpClsNo=2,영업설비,영업설비 > 시설 및 설비기준에 맞게 시설을 설치해야 합니다.,1
n_0abd8906d6bd2841,document,손해배상책임보험 관련 문서,손해배상책임보험 관련 문서,easylaw_840_body_ov_csmSeq_840_ccfNo_3_cciNo_1_cnpClsNo_1,evchunk_13ea578287c1c3,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=3&cciNo=1&cnpClsNo=1,소방안전 등에 관한 관리,"소방안전 등에 관한 관리 > 화재배상책임보험 가입 의무 가입 대상 다음의영업(이하 “다중이용업”이라 함. 단, 영업을 옥외 시설",1
n_a60e74d76457f466,document,수료증 발급대장 등 교육에 관한 기록,수료증 발급대장 등 교육에 관한 기록,law_식품위생법_시행규칙,evchunk_08f5a96105157b,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제53조 교육교재 등,식품위생법 시행규칙 제53조 교육교재 등,1
n_96417952adc17b4d,document,수상레저사업 등록증,수상레저사업 등록증,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_5e7807782c24ca,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=2&cnpClsNo=1,영업신고 및 사업자등록,영업신고 및 사업자등록 > 커피전문점은 휴게음식점으로서 영업신고를 해야 합니다.,3
n_426b54347f080e9e,document,수수료 납부 방법,수수료 납부 방법,law_주류_면허_등에_관한_법률,evchunk_3df968f9fd3fc3,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제35조 면허등의 수수료,주류 면허 등에 관한 법률 제35조 면허등의 수수료,1
n_cd78fc9fd6847259,document,수수료 납부 방식,수수료 납부 방식,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_3,evchunk_05d852509a8f2c,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=3,쓰레기 및 음식물 쓰레기 처리,쓰레기 및 음식물 쓰레기 처리 > 쓰레기 및 음식물 쓰레기 처리,1
n_c4f33ba66b6c0a3d,document,수수료 납부 방식 고지,수수료 납부 방식 고지,law_주류_면허_등에_관한_법률,evchunk_3df968f9fd3fc3,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제35조 면허등의 수수료,주류 면허 등에 관한 법률 제35조 면허등의 수수료,1
n_b244257044767446,document,수수료 산정 기준,수수료 산정 기준,law_주류_면허_등에_관한_법률_시행규칙,evchunk_144cc2c9ea83e6,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=282681&type=JSON,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,주류 면허 등에 관한 법률 시행규칙 제11조 수수료,1
n_86ef71c8e3acc438,document,수입식품등의 수입신고서( 「수입식품안전관리 특별법 시행규칙」 별지 제25호서식 ),수입식품등의 수입신고서( 「수입식품안전관리 특별법 시행규칙」 별지 제25호서식 ),easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_4_cnpClsNo_1,evchunk_dc1501f04ee502,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=4&cnpClsNo=1,커피 및 부자재의 구입,커피 및 부자재의 구입 > 원두 등을 직접 수입하여 판매할 경우에 참고하세요. 원두 등을 직접 수입하는 경우,1
n_d32d797d3b8d6378,document,수입식품안전관리 특별법에 따른 수입신고,수입식품안전관리 특별법에 따른 수입신고,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_4_cnpClsNo_1,evchunk_539b0b948984d6,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=4&cnpClsNo=1,커피 및 부자재의 구입,커피 및 부자재의 구입 > 커피 및 부자재의 구입,1
n_06a367dee6630d7a,document,수입신고서,수입신고서,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_4_cnpClsNo_1,evchunk_dc1501f04ee502,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=4&cnpClsNo=1,커피 및 부자재의 구입,커피 및 부자재의 구입 > 원두 등을 직접 수입하여 판매할 경우에 참고하세요. 원두 등을 직접 수입하는 경우,1
n_2dcc9b3b723922ae,document,수질검사성적서,수질검사성적서,easylaw_839_body_ov_csmSeq_839_ccfNo_5_cciNo_1_cnpClsNo_1,evchunk_bf3d677cf45acf,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=5&cciNo=1&cnpClsNo=1,영업신고,영업신고 > 영업신고 절차 영업신고 시 제출서류 영업신고를 하려면 영업에 필요한 시설을 갖춘 후,5
n_6322f2d17289302d,document,수질검사시험성적서,수질검사시험성적서,gangnam_food_report_page,evchunk_manual_atomic_e08cdafe6df1c3af,local_official_page,https://health.gangnam.go.kr/web/hygiene/report/food/sub01.do,강남구 식품접객업 영업신고 안내,강남구 식품접객업 영업신고 안내 > 구비서류 > 수질검사시험성적서,1
n_1e3214dbde0333d6,document,수출 위생증명서,수출 위생증명서,easylaw_706_body_ov_csmSeq_706_ccfNo_3_cciNo_4_cnpClsNo_1,evchunk_6e2e114d2c5ae2,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=3&cciNo=4&cnpClsNo=1,커피 및 부자재의 구입,커피 및 부자재의 구입 > 원두 등을 직접 수입하여 판매할 경우에 참고하세요. 원두 등을 직접 수입하는 경우,1
n_303f031b5f479e57,document,시설 개수명령 등,시설 개수명령 등,law_식품위생법,evchunk_209a52d78066f1,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제74조 시설 개수명령 등,식품위생법 제74조 시설 개수명령 등,1
n_b8d7666d1ed82a9b,document,시설 보완 및 기간 통보 관련 서류,시설 보완 및 기간 통보 관련 서류,law_주류_면허_등에_관한_법률_시행령,evchunk_620aaff9e8b901,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제8조 주류 판매업의 면허,주류 면허 등에 관한 법률 시행령 제8조 주류 판매업의 면허,1
