district_code,district_name,graph_function_key,local_task_key,local_task_label,actual_department_name,actual_team_name,phone,jurisdiction_level,source_url,source_title,evidence_text,last_verified_date,office_name,office_address,office_postal_code,office_latitude,office_longitude,office_location_scope,office_location_source_url,office_location_source_title,office_geocode_source,office_geocode_status,office_location_last_verified_date
11230,동대문구,food_hygiene,food_business_report,식품관련영업신고 및 영업신고증,보건위생과,,,district,https://www.ddm.go.kr/ddm/organization.jsp,동대문구청 조직도,"동대문구청 조직도에서 경제진흥과, 도시경관과, 건축과, 부동산정보과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,동대문구청,서울특별시 동대문구 천호대로 145,02565,37.5745240,127.0396500,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11230,동대문구,food_hygiene,food_admin_disposition_history,기존 업소 행정처분 이력 확인,보건위생과,,,district,https://www.ddm.go.kr/ddm/organization.jsp,동대문구청 조직도,"동대문구청 조직도에서 경제진흥과, 도시경관과, 건축과, 부동산정보과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,동대문구청,서울특별시 동대문구 천호대로 145,02565,37.5745240,127.0396500,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11230,동대문구,building_register_use,building_register_issue,건축물대장 발급 및 열람,부동산정보과,,,district,https://www.ddm.go.kr/ddm/organization.jsp,동대문구청 조직도,"동대문구청 조직도에서 경제진흥과, 도시경관과, 건축과, 부동산정보과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,동대문구청,서울특별시 동대문구 천호대로 145,02565,37.5745240,127.0396500,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11230,동대문구,building_register_use,building_use_review,건축물 용도 적합성 확인,건축과,,,district,https://www.ddm.go.kr/ddm/organization.jsp,동대문구청 조직도,"동대문구청 조직도에서 경제진흥과, 도시경관과, 건축과, 부동산정보과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,동대문구청,서울특별시 동대문구 천호대로 145,02565,37.5745240,127.0396500,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11230,동대문구,building_register_use,building_violation_review,위반건축물 여부 확인,건축과,,,district,https://www.ddm.go.kr/ddm/organization.jsp,동대문구청 조직도,"동대문구청 조직도에서 경제진흥과, 도시경관과, 건축과, 부동산정보과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,동대문구청,서울특별시 동대문구 천호대로 145,02565,37.5745240,127.0396500,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11230,동대문구,fire_safety,fire_safety_completion,안전시설등 완비증명서,관할 소방서,,119 또는 관할 소방서 민원실,fire_station,https://fire.seoul.go.kr,서울소방재난본부,안전시설등 완비증명서는 구청 부서가 아니라 관할 소방서 계열 업무로 분리,2026-06-13,사업장 주소 기준 관할 소방서,사업장 주소 기준 관할 소방서 민원실,,,,business_address_based_fire_station,https://fire.seoul.go.kr,서울소방재난본부,not_geocoded,business_address_required,2026-06-13
11230,동대문구,outdoor_ad,outdoor_ad_report,옥외광고물 표시허가 및 신고,도시경관과,,,district,https://www.ddm.go.kr/ddm/organization.jsp,동대문구청 조직도,"동대문구청 조직도에서 경제진흥과, 도시경관과, 건축과, 부동산정보과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,동대문구청,서울특별시 동대문구 천호대로 145,02565,37.5745240,127.0396500,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11230,동대문구,road_occupation,road_occupation_permit,도로점용허가,도로과,,,district,https://www.ddm.go.kr/ddm/organization.jsp,동대문구청 조직도,"동대문구청 조직도에서 경제진흥과, 도시경관과, 건축과, 부동산정보과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,동대문구청,서울특별시 동대문구 천호대로 145,02565,37.5745240,127.0396500,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11230,동대문구,tax_registration,business_registration,사업자등록 신청,관할 세무서 또는 홈택스,,국세상담센터 126,national_tax_office,https://www.hometax.go.kr,국세청 홈택스,사업자등록은 구청 인허가 이후 관할 세무서 또는 홈택스에서 처리하는 전국 공통 흐름,2026-06-13,홈택스 또는 사업장 주소 기준 관할 세무서,온라인 홈택스 또는 사업장 주소 기준 관할 세무서,,,,online_or_business_address_based_tax_office,https://www.nts.go.kr/nts/imArea/selectImAreaNmList.do?mi=6762,국세청 전국 세무관서,not_geocoded,business_address_required,2026-06-13
11230,동대문구,ecommerce_local_economy,ecommerce_report,통신판매업신고,경제진흥과,,,district,https://www.ddm.go.kr/ddm/organization.jsp,동대문구청 조직도,"동대문구청 조직도에서 경제진흥과, 도시경관과, 건축과, 부동산정보과, 도로과, 보건위생과 등 관련 부서를 확인.",2026-06-13,동대문구청,서울특별시 동대문구 천호대로 145,02565,37.5745240,127.0396500,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11260,중랑구,food_hygiene,food_business_report,식품관련영업신고 및 영업신고증,위생과,,,district,https://www.jungnang.go.kr/portal/bbs/list/B0000389.do?deptNo=30601380026&menuNo=201180,중랑구청 조직도,"중랑구청 조직도에서 위생과, 도시경관과, 건축과, 부동산정보과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,중랑구청,서울특별시 중랑구 봉화산로 179,02043,37.6063242,127.0925842,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11260,중랑구,food_hygiene,food_admin_disposition_history,기존 업소 행정처분 이력 확인,위생과,,,district,https://www.jungnang.go.kr/portal/bbs/list/B0000389.do?deptNo=30601380026&menuNo=201180,중랑구청 조직도,"중랑구청 조직도에서 위생과, 도시경관과, 건축과, 부동산정보과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,중랑구청,서울특별시 중랑구 봉화산로 179,02043,37.6063242,127.0925842,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11260,중랑구,building_register_use,building_register_issue,건축물대장 발급 및 열람,부동산정보과,,,district,https://www.jungnang.go.kr/portal/bbs/list/B0000389.do?deptNo=30601380026&menuNo=201180,중랑구청 조직도,"중랑구청 조직도에서 위생과, 도시경관과, 건축과, 부동산정보과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,중랑구청,서울특별시 중랑구 봉화산로 179,02043,37.6063242,127.0925842,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11260,중랑구,building_register_use,building_use_review,건축물 용도 적합성 확인,건축과,,,district,https://www.jungnang.go.kr/portal/bbs/list/B0000389.do?deptNo=30601380026&menuNo=201180,중랑구청 조직도,"중랑구청 조직도에서 위생과, 도시경관과, 건축과, 부동산정보과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,중랑구청,서울특별시 중랑구 봉화산로 179,02043,37.6063242,127.0925842,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11260,중랑구,building_register_use,building_violation_review,위반건축물 여부 확인,건축과,,,district,https://www.jungnang.go.kr/portal/bbs/list/B0000389.do?deptNo=30601380026&menuNo=201180,중랑구청 조직도,"중랑구청 조직도에서 위생과, 도시경관과, 건축과, 부동산정보과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,중랑구청,서울특별시 중랑구 봉화산로 179,02043,37.6063242,127.0925842,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11260,중랑구,fire_safety,fire_safety_completion,안전시설등 완비증명서,관할 소방서,,119 또는 관할 소방서 민원실,fire_station,https://fire.seoul.go.kr,서울소방재난본부,안전시설등 완비증명서는 구청 부서가 아니라 관할 소방서 계열 업무로 분리,2026-06-13,사업장 주소 기준 관할 소방서,사업장 주소 기준 관할 소방서 민원실,,,,business_address_based_fire_station,https://fire.seoul.go.kr,서울소방재난본부,not_geocoded,business_address_required,2026-06-13
11260,중랑구,outdoor_ad,outdoor_ad_report,옥외광고물 표시허가 및 신고,도시경관과,,,district,https://www.jungnang.go.kr/portal/bbs/list/B0000389.do?deptNo=30601380026&menuNo=201180,중랑구청 조직도,"중랑구청 조직도에서 위생과, 도시경관과, 건축과, 부동산정보과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,중랑구청,서울특별시 중랑구 봉화산로 179,02043,37.6063242,127.0925842,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11260,중랑구,road_occupation,road_occupation_permit,도로점용허가,도로과,,,district,https://www.jungnang.go.kr/portal/bbs/list/B0000389.do?deptNo=30601380026&menuNo=201180,중랑구청 조직도,"중랑구청 조직도에서 위생과, 도시경관과, 건축과, 부동산정보과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,중랑구청,서울특별시 중랑구 봉화산로 179,02043,37.6063242,127.0925842,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11260,중랑구,tax_registration,business_registration,사업자등록 신청,관할 세무서 또는 홈택스,,국세상담센터 126,national_tax_office,https://www.hometax.go.kr,국세청 홈택스,사업자등록은 구청 인허가 이후 관할 세무서 또는 홈택스에서 처리하는 전국 공통 흐름,2026-06-13,홈택스 또는 사업장 주소 기준 관할 세무서,온라인 홈택스 또는 사업장 주소 기준 관할 세무서,,,,online_or_business_address_based_tax_office,https://www.nts.go.kr/nts/imArea/selectImAreaNmList.do?mi=6762,국세청 전국 세무관서,not_geocoded,business_address_required,2026-06-13
11260,중랑구,ecommerce_local_economy,ecommerce_report,통신판매업신고,지역경제과,,,district,https://www.jungnang.go.kr/portal/bbs/list/B0000389.do?deptNo=30601380026&menuNo=201180,중랑구청 조직도,"중랑구청 조직도에서 위생과, 도시경관과, 건축과, 부동산정보과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,중랑구청,서울특별시 중랑구 봉화산로 179,02043,37.6063242,127.0925842,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11290,성북구,food_hygiene,food_business_report,식품관련영업신고 및 영업신고증,보건위생과,,02-2241-6193,district,https://www.sb.go.kr/www/selectEmployeeWebList.do?key=6005,성북구청 조직도 및 담당자,"성북구청 조직도 및 담당자 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,성북구청,서울특별시 성북구 보문로 168,02848,37.5894684,127.0168275,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11290,성북구,food_hygiene,food_admin_disposition_history,기존 업소 행정처분 이력 확인,보건위생과,,02-2241-6193,district,https://www.sb.go.kr/www/selectEmployeeWebList.do?key=6005,성북구청 조직도 및 담당자,"성북구청 조직도 및 담당자 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,성북구청,서울특별시 성북구 보문로 168,02848,37.5894684,127.0168275,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11290,성북구,building_register_use,building_register_issue,건축물대장 발급 및 열람,부동산정보과,,,district,https://www.sb.go.kr/www/selectEmployeeWebList.do?key=6005,성북구청 조직도 및 담당자,"성북구청 조직도 및 담당자 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,성북구청,서울특별시 성북구 보문로 168,02848,37.5894684,127.0168275,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11290,성북구,building_register_use,building_use_review,건축물 용도 적합성 확인,건축과,,,district,https://www.sb.go.kr/www/selectEmployeeWebList.do?key=6005,성북구청 조직도 및 담당자,"성북구청 조직도 및 담당자 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,성북구청,서울특별시 성북구 보문로 168,02848,37.5894684,127.0168275,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11290,성북구,building_register_use,building_violation_review,위반건축물 여부 확인,건축과,,,district,https://www.sb.go.kr/www/selectEmployeeWebList.do?key=6005,성북구청 조직도 및 담당자,"성북구청 조직도 및 담당자 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,성북구청,서울특별시 성북구 보문로 168,02848,37.5894684,127.0168275,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11290,성북구,fire_safety,fire_safety_completion,안전시설등 완비증명서,관할 소방서,,119 또는 관할 소방서 민원실,fire_station,https://fire.seoul.go.kr,서울소방재난본부,안전시설등 완비증명서는 구청 부서가 아니라 관할 소방서 계열 업무로 분리,2026-06-13,사업장 주소 기준 관할 소방서,사업장 주소 기준 관할 소방서 민원실,,,,business_address_based_fire_station,https://fire.seoul.go.kr,서울소방재난본부,not_geocoded,business_address_required,2026-06-13
11290,성북구,outdoor_ad,outdoor_ad_report,옥외광고물 표시허가 및 신고,건설관리과,,,district,https://www.sb.go.kr/www/selectEmployeeWebList.do?key=6005,성북구청 조직도 및 담당자,"성북구청 조직도 및 담당자 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,성북구청,서울특별시 성북구 보문로 168,02848,37.5894684,127.0168275,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11290,성북구,road_occupation,road_occupation_permit,도로점용허가,도로과,,,district,https://www.sb.go.kr/www/selectEmployeeWebList.do?key=6005,성북구청 조직도 및 담당자,"성북구청 조직도 및 담당자 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,성북구청,서울특별시 성북구 보문로 168,02848,37.5894684,127.0168275,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11290,성북구,tax_registration,business_registration,사업자등록 신청,관할 세무서 또는 홈택스,,국세상담센터 126,national_tax_office,https://www.hometax.go.kr,국세청 홈택스,사업자등록은 구청 인허가 이후 관할 세무서 또는 홈택스에서 처리하는 전국 공통 흐름,2026-06-13,홈택스 또는 사업장 주소 기준 관할 세무서,온라인 홈택스 또는 사업장 주소 기준 관할 세무서,,,,online_or_business_address_based_tax_office,https://www.nts.go.kr/nts/imArea/selectImAreaNmList.do?mi=6762,국세청 전국 세무관서,not_geocoded,business_address_required,2026-06-13
11290,성북구,ecommerce_local_economy,ecommerce_report,통신판매업신고,지역경제과,,,district,https://www.sb.go.kr/www/selectEmployeeWebList.do?key=6005,성북구청 조직도 및 담당자,"성북구청 조직도 및 담당자 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,성북구청,서울특별시 성북구 보문로 168,02848,37.5894684,127.0168275,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11305,강북구,food_hygiene,food_business_report,식품관련영업신고 및 영업신고증,보건위생과,,,district,https://www.gangbuk.go.kr/portal/bbs/B0000203/deptGdc.do?menuNo=200529,강북구청 부서안내,"강북구청 부서안내 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로관리과, 지역경제과 등 관련 부서를 확인.",2026-06-13,강북구청,서울특별시 강북구 도봉로89길 13,01071,37.6397199,127.0256882,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11305,강북구,food_hygiene,food_admin_disposition_history,기존 업소 행정처분 이력 확인,보건위생과,,,district,https://www.gangbuk.go.kr/portal/bbs/B0000203/deptGdc.do?menuNo=200529,강북구청 부서안내,"강북구청 부서안내 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로관리과, 지역경제과 등 관련 부서를 확인.",2026-06-13,강북구청,서울특별시 강북구 도봉로89길 13,01071,37.6397199,127.0256882,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11305,강북구,building_register_use,building_register_issue,건축물대장 발급 및 열람,부동산정보과,,,district,https://www.gangbuk.go.kr/portal/bbs/B0000203/deptGdc.do?menuNo=200529,강북구청 부서안내,"강북구청 부서안내 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로관리과, 지역경제과 등 관련 부서를 확인.",2026-06-13,강북구청,서울특별시 강북구 도봉로89길 13,01071,37.6397199,127.0256882,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11305,강북구,building_register_use,building_use_review,건축물 용도 적합성 확인,건축과,,,district,https://www.gangbuk.go.kr/portal/bbs/B0000203/deptGdc.do?menuNo=200529,강북구청 부서안내,"강북구청 부서안내 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로관리과, 지역경제과 등 관련 부서를 확인.",2026-06-13,강북구청,서울특별시 강북구 도봉로89길 13,01071,37.6397199,127.0256882,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11305,강북구,building_register_use,building_violation_review,위반건축물 여부 확인,건축과,,,district,https://www.gangbuk.go.kr/portal/bbs/B0000203/deptGdc.do?menuNo=200529,강북구청 부서안내,"강북구청 부서안내 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로관리과, 지역경제과 등 관련 부서를 확인.",2026-06-13,강북구청,서울특별시 강북구 도봉로89길 13,01071,37.6397199,127.0256882,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11305,강북구,fire_safety,fire_safety_completion,안전시설등 완비증명서,관할 소방서,,119 또는 관할 소방서 민원실,fire_station,https://fire.seoul.go.kr,서울소방재난본부,안전시설등 완비증명서는 구청 부서가 아니라 관할 소방서 계열 업무로 분리,2026-06-13,사업장 주소 기준 관할 소방서,사업장 주소 기준 관할 소방서 민원실,,,,business_address_based_fire_station,https://fire.seoul.go.kr,서울소방재난본부,not_geocoded,business_address_required,2026-06-13
11305,강북구,outdoor_ad,outdoor_ad_report,옥외광고물 표시허가 및 신고,건설관리과,,,district,https://www.gangbuk.go.kr/portal/bbs/B0000203/deptGdc.do?menuNo=200529,강북구청 부서안내,"강북구청 부서안내 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로관리과, 지역경제과 등 관련 부서를 확인.",2026-06-13,강북구청,서울특별시 강북구 도봉로89길 13,01071,37.6397199,127.0256882,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11305,강북구,road_occupation,road_occupation_permit,도로점용허가,건설관리과,,,district,https://www.gangbuk.go.kr/portal/bbs/B0000203/deptGdc.do?menuNo=200529,강북구청 부서안내,"강북구청 부서안내 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로관리과, 지역경제과 등 관련 부서를 확인.",2026-06-13,강북구청,서울특별시 강북구 도봉로89길 13,01071,37.6397199,127.0256882,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11305,강북구,tax_registration,business_registration,사업자등록 신청,관할 세무서 또는 홈택스,,국세상담센터 126,national_tax_office,https://www.hometax.go.kr,국세청 홈택스,사업자등록은 구청 인허가 이후 관할 세무서 또는 홈택스에서 처리하는 전국 공통 흐름,2026-06-13,홈택스 또는 사업장 주소 기준 관할 세무서,온라인 홈택스 또는 사업장 주소 기준 관할 세무서,,,,online_or_business_address_based_tax_office,https://www.nts.go.kr/nts/imArea/selectImAreaNmList.do?mi=6762,국세청 전국 세무관서,not_geocoded,business_address_required,2026-06-13
11305,강북구,ecommerce_local_economy,ecommerce_report,통신판매업신고,지역경제과,,,district,https://www.gangbuk.go.kr/portal/bbs/B0000203/deptGdc.do?menuNo=200529,강북구청 부서안내,"강북구청 부서안내 페이지에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도로관리과, 지역경제과 등 관련 부서를 확인.",2026-06-13,강북구청,서울특별시 강북구 도봉로89길 13,01071,37.6397199,127.0256882,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11320,도봉구,food_hygiene,food_business_report,식품관련영업신고 및 영업신고증,보건위생과,,,district,https://www.dobong.go.kr/wdb_dev/MF030301/dept_guide.asp?intDeptCode=30901150000,도봉구청 부서 안내,"도봉구청 부서 안내 페이지에서 보건위생과, 건축과, 부동산정보과, 가로관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,도봉구청,서울특별시 도봉구 마들로 656,01331,37.6687201,127.0473035,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11320,도봉구,food_hygiene,food_admin_disposition_history,기존 업소 행정처분 이력 확인,보건위생과,,,district,https://www.dobong.go.kr/wdb_dev/MF030301/dept_guide.asp?intDeptCode=30901150000,도봉구청 부서 안내,"도봉구청 부서 안내 페이지에서 보건위생과, 건축과, 부동산정보과, 가로관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,도봉구청,서울특별시 도봉구 마들로 656,01331,37.6687201,127.0473035,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11320,도봉구,building_register_use,building_register_issue,건축물대장 발급 및 열람,부동산정보과,,,district,https://www.dobong.go.kr/wdb_dev/MF030301/dept_guide.asp?intDeptCode=30901150000,도봉구청 부서 안내,"도봉구청 부서 안내 페이지에서 보건위생과, 건축과, 부동산정보과, 가로관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,도봉구청,서울특별시 도봉구 마들로 656,01331,37.6687201,127.0473035,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11320,도봉구,building_register_use,building_use_review,건축물 용도 적합성 확인,건축과,,,district,https://www.dobong.go.kr/wdb_dev/MF030301/dept_guide.asp?intDeptCode=30901150000,도봉구청 부서 안내,"도봉구청 부서 안내 페이지에서 보건위생과, 건축과, 부동산정보과, 가로관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,도봉구청,서울특별시 도봉구 마들로 656,01331,37.6687201,127.0473035,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11320,도봉구,building_register_use,building_violation_review,위반건축물 여부 확인,건축과,,,district,https://www.dobong.go.kr/wdb_dev/MF030301/dept_guide.asp?intDeptCode=30901150000,도봉구청 부서 안내,"도봉구청 부서 안내 페이지에서 보건위생과, 건축과, 부동산정보과, 가로관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,도봉구청,서울특별시 도봉구 마들로 656,01331,37.6687201,127.0473035,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11320,도봉구,fire_safety,fire_safety_completion,안전시설등 완비증명서,관할 소방서,,119 또는 관할 소방서 민원실,fire_station,https://fire.seoul.go.kr,서울소방재난본부,안전시설등 완비증명서는 구청 부서가 아니라 관할 소방서 계열 업무로 분리,2026-06-13,사업장 주소 기준 관할 소방서,사업장 주소 기준 관할 소방서 민원실,,,,business_address_based_fire_station,https://fire.seoul.go.kr,서울소방재난본부,not_geocoded,business_address_required,2026-06-13
11320,도봉구,outdoor_ad,outdoor_ad_report,옥외광고물 표시허가 및 신고,가로관리과,,02-2091-4025,district,https://www.dobong.go.kr/wdb_dev/MF030301/dept_guide.asp?intDeptCode=30901150000,도봉구청 부서 안내,"도봉구청 부서 안내 페이지에서 보건위생과, 건축과, 부동산정보과, 가로관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,도봉구청,서울특별시 도봉구 마들로 656,01331,37.6687201,127.0473035,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11320,도봉구,road_occupation,road_occupation_permit,도로점용허가,가로관리과,,,district,https://www.dobong.go.kr/wdb_dev/MF030301/dept_guide.asp?intDeptCode=30901150000,도봉구청 부서 안내,"도봉구청 부서 안내 페이지에서 보건위생과, 건축과, 부동산정보과, 가로관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,도봉구청,서울특별시 도봉구 마들로 656,01331,37.6687201,127.0473035,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11320,도봉구,tax_registration,business_registration,사업자등록 신청,관할 세무서 또는 홈택스,,국세상담센터 126,national_tax_office,https://www.hometax.go.kr,국세청 홈택스,사업자등록은 구청 인허가 이후 관할 세무서 또는 홈택스에서 처리하는 전국 공통 흐름,2026-06-13,홈택스 또는 사업장 주소 기준 관할 세무서,온라인 홈택스 또는 사업장 주소 기준 관할 세무서,,,,online_or_business_address_based_tax_office,https://www.nts.go.kr/nts/imArea/selectImAreaNmList.do?mi=6762,국세청 전국 세무관서,not_geocoded,business_address_required,2026-06-13
11320,도봉구,ecommerce_local_economy,ecommerce_report,통신판매업신고,지역경제과,,,district,https://www.dobong.go.kr/wdb_dev/MF030301/dept_guide.asp?intDeptCode=30901150000,도봉구청 부서 안내,"도봉구청 부서 안내 페이지에서 보건위생과, 건축과, 부동산정보과, 가로관리과, 도로과, 지역경제과 등 관련 부서를 확인.",2026-06-13,도봉구청,서울특별시 도봉구 마들로 656,01331,37.6687201,127.0473035,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
11350,노원구,food_hygiene,food_business_report,식품관련영업신고 및 영업신고증,보건위생과,,,district,https://www.nowon.kr/www/user/orgnzt/BD_selectOrgnzt.do,노원구청 조직도,"노원구청 조직도에서 보건위생과, 건축과, 부동산정보과, 건설관리과, 도시경관과, 일자리경제과 등 관련 부서를 확인.",2026-06-13,노원구청,서울특별시 노원구 노해로 437,01689,37.6543998,127.0564310,district_office,https://www.seoul.go.kr/seoul/autonomy.do,서울특별시 자치구,static_snapshot,static_snapshot_no_api_key,2026-06-13
